Bus,Date,Hour,LMP,LMP DA,Overgeneration,Shortfall
CopperSheet,2020-01-21,11,0.0,,0.0,0.0
CopperSheet,2020-01-21,12,0.0,,0.0,0.0
CopperSheet,2020-01-21,13,0.0,,0.0,0.0
CopperSheet,2020-01-21,14,0.0,,0.0,0.0
CopperSheet,2020-01-21,15,0.0,,0.0,0.0
CopperSheet,2020-01-21,16,0.0,,0.0,0.0
CopperSheet,2020-01-21,17,19.034194,,0.0,0.0
CopperSheet,2020-01-21,18,26.324188,,0.0,0.0
CopperSheet,2020-01-21,19,36.123987,,0.0,0.0
CopperSheet,2020-01-21,20,33.947002,,0.0,0.0
CopperSheet,2020-01-21,21,26.324188,,0.0,0.0
CopperSheet,2020-01-21,22,26.324188,,0.0,0.0
CopperSheet,2020-01-21,23,25.3,,0.0,0.0
CopperSheet,2020-01-21,24,23.07,,0.0,0.0
CopperSheet,2020-01-22,1,21.287742,,0.0,0.0
CopperSheet,2020-01-22,2,20.419032,,0.0,0.0
CopperSheet,2020-01-22,3,20.4,,0.0,0.0
CopperSheet,2020-01-22,4,20.4,,0.0,0.0
CopperSheet,2020-01-22,5,20.419032,,0.0,0.0
CopperSheet,2020-01-22,6,22.51634,,0.0,0.0
CopperSheet,2020-01-22,7,25.3,,0.0,0.0
CopperSheet,2020-01-22,8,36.123987,,0.0,0.0
CopperSheet,2020-01-22,9,20.419032,,0.0,0.0
CopperSheet,2020-01-22,10,0.0,,0.0,0.0
CopperSheet,2020-01-22,11,0.0,,0.0,0.0
CopperSheet,2020-01-22,12,0.0,,0.0,0.0
CopperSheet,2020-01-22,13,0.0,,0.0,0.0
CopperSheet,2020-01-22,14,0.0,,0.0,0.0
CopperSheet,2020-01-22,15,18.072549,,0.0,0.0
CopperSheet,2020-01-22,16,19.689677,,0.0,0.0
CopperSheet,2020-01-22,17,20.419032,,0.0,0.0
CopperSheet,2020-01-22,18,26.324188,,0.0,0.0
CopperSheet,2020-01-22,19,36.123987,,0.0,0.0
CopperSheet,2020-01-22,20,23.875484,,0.0,0.0
CopperSheet,2020-01-22,21,25.908442,,0.0,0.0
CopperSheet,2020-01-22,22,23.875484,,0.0,0.0
CopperSheet,2020-01-22,23,20.4,,0.0,0.0
CopperSheet,2020-01-22,24,20.4,,0.0,0.0
CopperSheet,2020-01-23,1,18.463399,,0.0,0.0
CopperSheet,2020-01-23,2,20.846104,,0.0,0.0
CopperSheet,2020-01-23,3,21.11634,,0.0,0.0
CopperSheet,2020-01-23,4,19.689677,,0.0,0.0
CopperSheet,2020-01-23,5,8.107143,,0.0,0.0
CopperSheet,2020-01-23,6,0.0,,0.0,0.0
CopperSheet,2020-01-23,7,19.689677,,0.0,0.0
CopperSheet,2020-01-23,8,24.617429,,0.0,0.0
CopperSheet,2020-01-23,9,0.0,,0.0,0.0
CopperSheet,2020-01-23,10,0.0,,0.0,0.0
CopperSheet,2020-01-23,11,0.0,,0.0,0.0
CopperSheet,2020-01-23,12,0.0,,0.0,0.0
CopperSheet,2020-01-23,13,0.0,,0.0,0.0
CopperSheet,2020-01-23,14,0.0,,0.0,0.0
CopperSheet,2020-01-23,15,0.0,,0.0,0.0
CopperSheet,2020-01-23,16,0.0,,0.0,0.0
CopperSheet,2020-01-23,17,0.0,,0.0,0.0
CopperSheet,2020-01-23,18,23.07,,0.0,0.0
CopperSheet,2020-01-23,19,10000.0,,0.0,0.0
CopperSheet,2020-01-23,20,36.123987,,0.0,0.0
CopperSheet,2020-01-23,21,26.790747,,0.0,0.0
CopperSheet,2020-01-23,22,23.206645,,0.0,0.0
CopperSheet,2020-01-23,23,22.968387,,0.0,0.0
CopperSheet,2020-01-23,24,18.861,,0.0,0.0
CopperSheet,2020-01-24,1,0.0,,0.0,0.0
CopperSheet,2020-01-24,2,0.0,,0.0,0.0
CopperSheet,2020-01-24,3,0.0,,0.0,0.0
CopperSheet,2020-01-24,4,18.072549,,0.0,0.0
CopperSheet,2020-01-24,5,19.034194,,0.0,0.0
CopperSheet,2020-01-24,6,20.4,,0.0,0.0
CopperSheet,2020-01-24,7,23.657742,,0.0,0.0
CopperSheet,2020-01-24,8,10000.0,,0.0,0.0
CopperSheet,2020-01-24,9,0.0,,0.0,0.0
CopperSheet,2020-01-24,10,0.0,,0.0,0.0
CopperSheet,2020-01-24,11,0.0,,0.0,0.0
CopperSheet,2020-01-24,12,0.0,,0.0,0.0
CopperSheet,2020-01-24,13,0.0,,0.0,0.0
CopperSheet,2020-01-24,14,0.0,,0.0,0.0
CopperSheet,2020-01-24,15,0.0,,0.0,0.0
CopperSheet,2020-01-24,16,0.0,,0.0,0.0
CopperSheet,2020-01-24,17,0.0,,0.0,0.0
CopperSheet,2020-01-24,18,22.51634,,0.0,0.0
CopperSheet,2020-01-24,19,10000.0,,0.0,0.0
CopperSheet,2020-01-24,20,33.035161,,0.0,0.0
CopperSheet,2020-01-24,21,21.116774,,0.0,0.0
CopperSheet,2020-01-24,22,20.419032,,0.0,0.0
CopperSheet,2020-01-24,23,20.4,,0.0,0.0
CopperSheet,2020-01-24,24,20.4,,0.0,0.0
CopperSheet,2020-01-25,1,20.4,,0.0,0.0
CopperSheet,2020-01-25,2,21.116774,,0.0,0.0
CopperSheet,2020-01-25,3,20.419032,,0.0,0.0
CopperSheet,2020-01-25,4,20.4,,0.0,0.0
CopperSheet,2020-01-25,5,27.274839,,0.0,0.0
CopperSheet,2020-01-25,6,23.07,,0.0,0.0
CopperSheet,2020-01-25,7,23.07,,0.0,0.0
CopperSheet,2020-01-25,8,20.419032,,0.0,0.0
CopperSheet,2020-01-25,9,0.0,,0.0,0.0
CopperSheet,2020-01-25,10,0.0,,0.0,0.0
CopperSheet,2020-01-25,11,0.0,,0.0,0.0
CopperSheet,2020-01-25,12,0.0,,0.0,0.0
CopperSheet,2020-01-25,13,0.0,,0.0,0.0
CopperSheet,2020-01-25,14,0.0,,0.0,0.0
CopperSheet,2020-01-25,15,0.0,,0.0,0.0
CopperSheet,2020-01-25,16,0.0,,0.0,0.0
CopperSheet,2020-01-25,17,0.0,,0.0,0.0
CopperSheet,2020-01-25,18,0.0,,0.0,0.0
CopperSheet,2020-01-25,19,33.035161,,0.0,0.0
CopperSheet,2020-01-25,20,27.050323,,0.0,0.0
CopperSheet,2020-01-25,21,24.617429,,0.0,0.0
CopperSheet,2020-01-25,22,23.657742,,0.0,0.0
CopperSheet,2020-01-25,23,22.968387,,0.0,0.0
CopperSheet,2020-01-25,24,21.843871,,0.0,0.0
CopperSheet,2020-01-26,1,19.689677,,0.0,0.0
CopperSheet,2020-01-26,2,18.573548,,0.0,0.0
CopperSheet,2020-01-26,3,0.0,,0.0,0.0
CopperSheet,2020-01-26,4,0.0,,0.0,0.0
CopperSheet,2020-01-26,5,0.0,,0.0,0.0
CopperSheet,2020-01-26,6,0.0,,0.0,0.0
CopperSheet,2020-01-26,7,19.689677,,0.0,0.0
CopperSheet,2020-01-26,8,33.035161,,0.0,0.0
CopperSheet,2020-01-26,9,0.0,,0.0,0.0
CopperSheet,2020-01-26,10,0.0,,0.0,0.0
CopperSheet,2020-01-26,11,0.0,,0.0,0.0
CopperSheet,2020-01-26,12,0.0,,0.0,0.0
CopperSheet,2020-01-26,13,0.0,,0.0,0.0
CopperSheet,2020-01-26,14,0.0,,0.0,0.0
CopperSheet,2020-01-26,15,0.0,,0.0,0.0
CopperSheet,2020-01-26,16,0.0,,0.0,0.0
CopperSheet,2020-01-26,17,0.0,,0.0,0.0
CopperSheet,2020-01-26,18,0.0,,0.0,0.0
CopperSheet,2020-01-26,19,10000.0,,0.0,0.0
CopperSheet,2020-01-26,20,26.790747,,0.0,0.0
CopperSheet,2020-01-26,21,22.492903,,0.0,0.0
CopperSheet,2020-01-26,22,21.287742,,0.0,0.0
CopperSheet,2020-01-26,23,20.4,,0.0,0.0
CopperSheet,2020-01-26,24,0.0,,0.0,0.0
CopperSheet,2020-01-27,1,0.0,,0.0,0.0
CopperSheet,2020-01-27,2,0.0,,0.0,0.0
CopperSheet,2020-01-27,3,0.0,,0.0,0.0
CopperSheet,2020-01-27,4,0.0,,0.0,0.0
CopperSheet,2020-01-27,5,0.0,,0.0,0.0
CopperSheet,2020-01-27,6,19.689677,,0.0,0.0
CopperSheet,2020-01-27,7,22.51634,,0.0,0.0
CopperSheet,2020-01-27,8,10000.0,,0.0,0.0
CopperSheet,2020-01-27,9,0.0,,0.0,0.0
CopperSheet,2020-01-27,10,0.0,,0.0,0.0
CopperSheet,2020-01-27,11,0.0,,0.0,0.0
CopperSheet,2020-01-27,12,0.0,,0.0,0.0
CopperSheet,2020-01-27,13,0.0,,0.0,0.0
CopperSheet,2020-01-27,14,0.0,,0.0,0.0
CopperSheet,2020-01-27,15,0.0,,0.0,0.0
CopperSheet,2020-01-27,16,0.0,,0.0,0.0
CopperSheet,2020-01-27,17,0.0,,0.0,0.0
CopperSheet,2020-01-27,18,0.0,,0.0,0.0
CopperSheet,2020-01-27,19,36.123987,,0.0,0.0
CopperSheet,2020-01-27,20,36.123987,,0.0,0.0
CopperSheet,2020-01-27,21,23.129011,,0.0,0.0
CopperSheet,2020-01-27,22,23.129011,,0.0,0.0
CopperSheet,2020-01-27,23,20.419032,,0.0,0.0
CopperSheet,2020-01-27,24,0.0,,0.0,0.0
CopperSheet,2020-01-28,1,0.0,,0.0,0.0
CopperSheet,2020-01-28,2,0.0,,0.0,0.0
CopperSheet,2020-01-28,3,0.0,,0.0,0.0
CopperSheet,2020-01-28,4,0.0,,0.0,0.0
CopperSheet,2020-01-28,5,0.0,,0.0,0.0
CopperSheet,2020-01-28,6,0.0,,0.0,0.0
CopperSheet,2020-01-28,7,20.419032,,0.0,0.0
CopperSheet,2020-01-28,8,10000.0,,0.0,0.0
CopperSheet,2020-01-28,9,0.0,,0.0,0.0
CopperSheet,2020-01-28,10,0.0,,0.0,0.0
CopperSheet,2020-01-28,11,0.0,,0.0,0.0
CopperSheet,2020-01-28,12,0.0,,0.0,0.0
CopperSheet,2020-01-28,13,0.0,,0.0,0.0
CopperSheet,2020-01-28,14,0.0,,0.0,0.0
CopperSheet,2020-01-28,15,0.0,,0.0,0.0
CopperSheet,2020-01-28,16,0.0,,0.0,0.0
CopperSheet,2020-01-28,17,0.0,,0.0,0.0
CopperSheet,2020-01-28,18,25.3,,0.0,0.0
CopperSheet,2020-01-28,19,26.324188,,0.0,0.0
CopperSheet,2020-01-28,20,24.617429,,0.0,0.0
CopperSheet,2020-01-28,21,36.123987,,0.0,0.0
CopperSheet,2020-01-28,22,20.419032,,0.0,0.0
CopperSheet,2020-01-28,23,19.689677,,0.0,0.0
CopperSheet,2020-01-28,24,0.0,,0.0,0.0
CopperSheet,2020-01-29,1,0.0,,0.0,0.0
CopperSheet,2020-01-29,2,0.0,,0.0,0.0
CopperSheet,2020-01-29,3,0.0,,0.0,0.0
CopperSheet,2020-01-29,4,0.0,,0.0,0.0
CopperSheet,2020-01-29,5,0.0,,0.0,0.0
CopperSheet,2020-01-29,6,0.0,,0.0,0.0
CopperSheet,2020-01-29,7,22.492903,,0.0,0.0
CopperSheet,2020-01-29,8,25.3,,0.0,0.0
CopperSheet,2020-01-29,9,0.0,,0.0,0.0
CopperSheet,2020-01-29,10,0.0,,0.0,0.0
CopperSheet,2020-01-29,11,0.0,,0.0,0.0
CopperSheet,2020-01-29,12,0.0,,0.0,0.0
CopperSheet,2020-01-29,13,0.0,,0.0,0.0
CopperSheet,2020-01-29,14,0.0,,0.0,0.0
CopperSheet,2020-01-29,15,0.0,,0.0,0.0
CopperSheet,2020-01-29,16,0.0,,0.0,0.0
CopperSheet,2020-01-29,17,0.0,,0.0,0.0
CopperSheet,2020-01-29,18,0.0,,0.0,0.0
CopperSheet,2020-01-29,19,10000.0,,0.0,0.0
CopperSheet,2020-01-29,20,33.035161,,0.0,0.0
CopperSheet,2020-01-29,21,33.035161,,0.0,0.0
CopperSheet,2020-01-29,22,25.3,,0.0,0.0
CopperSheet,2020-01-29,23,24.617429,,0.0,0.0
CopperSheet,2020-01-29,24,23.07,,0.0,0.0
CopperSheet,2020-01-30,1,21.843871,,0.0,0.0
CopperSheet,2020-01-30,2,0.0,,0.0,0.0
CopperSheet,2020-01-30,3,0.0,,0.0,0.0
CopperSheet,2020-01-30,4,0.0,,0.0,0.0
CopperSheet,2020-01-30,5,0.0,,0.0,0.0
CopperSheet,2020-01-30,6,8.1,,0.0,0.0
CopperSheet,2020-01-30,7,20.419032,,0.0,0.0
CopperSheet,2020-01-30,8,25.3,,0.0,0.0
CopperSheet,2020-01-30,9,0.0,,0.0,0.0
CopperSheet,2020-01-30,10,0.0,,0.0,0.0
CopperSheet,2020-01-30,11,0.0,,0.0,0.0
CopperSheet,2020-01-30,12,0.0,,0.0,0.0
CopperSheet,2020-01-30,13,0.0,,0.0,0.0
CopperSheet,2020-01-30,14,0.0,,0.0,0.0
CopperSheet,2020-01-30,15,0.0,,0.0,0.0
CopperSheet,2020-01-30,16,0.0,,0.0,0.0
CopperSheet,2020-01-30,17,0.0,,0.0,0.0
CopperSheet,2020-01-30,18,10000.0,,0.0,0.0
CopperSheet,2020-01-30,19,26.324188,,0.0,0.0
CopperSheet,2020-01-30,20,27.050323,,0.0,0.0
CopperSheet,2020-01-30,21,26.324188,,0.0,0.0
CopperSheet,2020-01-30,22,22.732415,,0.0,0.0
CopperSheet,2020-01-30,23,19.034194,,0.0,0.0
CopperSheet,2020-01-30,24,18.573548,,0.0,0.0
CopperSheet,2020-01-31,1,0.0,,0.0,0.0
CopperSheet,2020-01-31,2,0.0,,0.0,0.0
CopperSheet,2020-01-31,3,0.0,,0.0,0.0
CopperSheet,2020-01-31,4,0.0,,0.0,0.0
CopperSheet,2020-01-31,5,0.0,,0.0,0.0
CopperSheet,2020-01-31,6,19.689677,,0.0,0.0
CopperSheet,2020-01-31,7,23.657742,,0.0,0.0
CopperSheet,2020-01-31,8,36.123987,,0.0,0.0
CopperSheet,2020-01-31,9,23.129011,,0.0,0.0
CopperSheet,2020-01-31,10,14.191503,,0.0,0.0
CopperSheet,2020-01-31,11,0.0,,0.0,0.0
CopperSheet,2020-01-31,12,18.861,,0.0,0.0
CopperSheet,2020-01-31,13,19.034194,,0.0,0.0
CopperSheet,2020-01-31,14,19.034194,,0.0,0.0
CopperSheet,2020-01-31,15,20.419032,,0.0,0.0
CopperSheet,2020-01-31,16,20.419032,,0.0,0.0
CopperSheet,2020-01-31,17,22.492903,,0.0,0.0
CopperSheet,2020-01-31,18,25.908442,,0.0,0.0
CopperSheet,2020-01-31,19,36.123987,,0.0,0.0
CopperSheet,2020-01-31,20,26.790747,,0.0,0.0
CopperSheet,2020-01-31,21,23.206645,,0.0,0.0
CopperSheet,2020-01-31,22,23.07,,0.0,0.0
CopperSheet,2020-01-31,23,21.843871,,0.0,0.0
CopperSheet,2020-01-31,24,21.843871,,0.0,0.0
CopperSheet,2020-02-01,1,20.419032,,0.0,0.0
CopperSheet,2020-02-01,2,23.657742,,0.0,0.0
CopperSheet,2020-02-01,3,19.034194,,0.0,0.0
CopperSheet,2020-02-01,4,14.191503,,0.0,0.0
CopperSheet,2020-02-01,5,20.419032,,0.0,0.0
CopperSheet,2020-02-01,6,19.034194,,0.0,0.0
CopperSheet,2020-02-01,7,0.0,,0.0,0.0
CopperSheet,2020-02-01,8,18.573548,,0.0,0.0
CopperSheet,2020-02-01,9,0.0,,0.0,0.0
CopperSheet,2020-02-01,10,0.0,,0.0,0.0
CopperSheet,2020-02-01,11,0.0,,0.0,0.0
CopperSheet,2020-02-01,12,0.0,,0.0,0.0
CopperSheet,2020-02-01,13,0.0,,0.0,0.0
CopperSheet,2020-02-01,14,0.0,,0.0,0.0
CopperSheet,2020-02-01,15,0.0,,0.0,0.0
CopperSheet,2020-02-01,16,0.0,,0.0,0.0
CopperSheet,2020-02-01,17,0.0,,0.0,0.0
CopperSheet,2020-02-01,18,19.689677,,0.0,0.0
CopperSheet,2020-02-01,19,25.3,,0.0,0.0
CopperSheet,2020-02-01,20,25.3,,0.0,0.0
CopperSheet,2020-02-01,21,25.3,,0.0,0.0
CopperSheet,2020-02-01,22,36.123987,,0.0,0.0
CopperSheet,2020-02-01,23,26.324188,,0.0,0.0
CopperSheet,2020-02-01,24,20.419032,,0.0,0.0
CopperSheet,2020-02-02,1,18.072549,,0.0,0.0
CopperSheet,2020-02-02,2,16.970779,,0.0,0.0
CopperSheet,2020-02-02,3,18.072549,,0.0,0.0
CopperSheet,2020-02-02,4,14.191503,,0.0,0.0
CopperSheet,2020-02-02,5,0.0,,0.0,0.0
CopperSheet,2020-02-02,6,0.0,,0.0,0.0
CopperSheet,2020-02-02,7,14.191503,,0.0,0.0
CopperSheet,2020-02-02,8,16.970779,,0.0,0.0
CopperSheet,2020-02-02,9,0.0,,0.0,0.0
CopperSheet,2020-02-02,10,0.0,,0.0,0.0
CopperSheet,2020-02-02,11,0.0,,0.0,0.0
CopperSheet,2020-02-02,12,0.0,,0.0,0.0
CopperSheet,2020-02-02,13,0.0,,0.0,0.0
CopperSheet,2020-02-02,14,0.0,,0.0,0.0
CopperSheet,2020-02-02,15,0.0,,0.0,0.0
CopperSheet,2020-02-02,16,21.843871,,0.0,0.0
CopperSheet,2020-02-02,17,22.492903,,0.0,0.0
CopperSheet,2020-02-02,18,30.530146,,0.0,0.0
CopperSheet,2020-02-02,19,33.947002,,0.0,0.0
CopperSheet,2020-02-02,20,33.947002,,0.0,0.0
CopperSheet,2020-02-02,21,36.123987,,0.0,0.0
CopperSheet,2020-02-02,22,33.947002,,0.0,0.0
CopperSheet,2020-02-02,23,26.790747,,0.0,0.0
CopperSheet,2020-02-02,24,23.657742,,0.0,0.0
CopperSheet,2020-02-03,1,22.51634,,0.0,0.0
CopperSheet,2020-02-03,2,20.846104,,0.0,0.0
CopperSheet,2020-02-03,3,19.429677,,0.0,0.0
CopperSheet,2020-02-03,4,18.463399,,0.0,0.0
CopperSheet,2020-02-03,5,19.034194,,0.0,0.0
CopperSheet,2020-02-03,6,20.846104,,0.0,0.0
CopperSheet,2020-02-03,7,25.908442,,0.0,0.0
CopperSheet,2020-02-03,8,33.035161,,0.0,0.0
CopperSheet,2020-02-03,9,19.034194,,0.0,0.0
CopperSheet,2020-02-03,10,0.0,,0.0,0.0
CopperSheet,2020-02-03,11,0.0,,0.0,0.0
CopperSheet,2020-02-03,12,0.0,,0.0,0.0
CopperSheet,2020-02-03,13,0.0,,0.0,0.0
CopperSheet,2020-02-03,14,0.0,,0.0,0.0
CopperSheet,2020-02-03,15,8.1,,0.0,0.0
CopperSheet,2020-02-03,16,20.419032,,0.0,0.0
CopperSheet,2020-02-03,17,22.732415,,0.0,0.0
CopperSheet,2020-02-03,18,24.617429,,0.0,0.0
CopperSheet,2020-02-03,19,33.752674,,0.0,0.0
CopperSheet,2020-02-03,20,36.123987,,0.0,0.0
CopperSheet,2020-02-03,21,33.752674,,0.0,0.0
CopperSheet,2020-02-03,22,31.727391,,0.0,0.0
CopperSheet,2020-02-03,23,27.274839,,0.0,0.0
CopperSheet,2020-02-03,24,26.324188,,0.0,0.0
CopperSheet,2020-02-04,1,23.657742,,0.0,0.0
CopperSheet,2020-02-04,2,24.617429,,0.0,0.0
CopperSheet,2020-02-04,3,23.129011,,0.0,0.0
CopperSheet,2020-02-04,4,23.129011,,0.0,0.0
CopperSheet,2020-02-04,5,23.129011,,0.0,0.0
CopperSheet,2020-02-04,6,24.617429,,0.0,0.0
CopperSheet,2020-02-04,7,27.050323,,0.0,0.0
CopperSheet,2020-02-04,8,33.752674,,0.0,0.0
CopperSheet,2020-02-04,9,22.576985,,0.0,0.0
CopperSheet,2020-02-04,10,18.573548,,0.0,0.0
CopperSheet,2020-02-04,11,0.0,,0.0,0.0
CopperSheet,2020-02-04,12,0.0,,0.0,0.0
CopperSheet,2020-02-04,13,0.0,,0.0,0.0
CopperSheet,2020-02-04,14,0.0,,0.0,0.0
CopperSheet,2020-02-04,15,0.0,,0.0,0.0
CopperSheet,2020-02-04,16,16.970779,,0.0,0.0
CopperSheet,2020-02-04,17,19.034194,,0.0,0.0
CopperSheet,2020-02-04,18,24.617429,,0.0,0.0
CopperSheet,2020-02-04,19,36.123987,,0.0,0.0
CopperSheet,2020-02-04,20,33.752674,,0.0,0.0
CopperSheet,2020-02-04,21,27.75487,,0.0,0.0
CopperSheet,2020-02-04,22,26.324188,,0.0,0.0
CopperSheet,2020-02-04,23,33.035161,,0.0,0.0
CopperSheet,2020-02-04,24,24.617429,,0.0,0.0
CopperSheet,2020-02-05,1,23.129011,,0.0,0.0
CopperSheet,2020-02-05,2,22.51634,,0.0,0.0
CopperSheet,2020-02-05,3,21.11634,,0.0,0.0
CopperSheet,2020-02-05,4,19.689677,,0.0,0.0
CopperSheet,2020-02-05,5,19.034194,,0.0,0.0
CopperSheet,2020-02-05,6,20.846104,,0.0,0.0
CopperSheet,2020-02-05,7,23.129011,,0.0,0.0
CopperSheet,2020-02-05,8,27.050323,,0.0,0.0
CopperSheet,2020-02-05,9,18.072549,,0.0,0.0
CopperSheet,2020-02-05,10,0.0,,0.0,0.0
CopperSheet,2020-02-05,11,0.0,,0.0,0.0
CopperSheet,2020-02-05,12,0.0,,0.0,0.0
CopperSheet,2020-02-05,13,0.0,,0.0,0.0
CopperSheet,2020-02-05,14,18.861,,0.0,0.0
CopperSheet,2020-02-05,15,20.4,,0.0,0.0
CopperSheet,2020-02-05,16,22.51634,,0.0,0.0
CopperSheet,2020-02-05,17,23.657742,,0.0,0.0
CopperSheet,2020-02-05,18,27.274839,,0.0,0.0
CopperSheet,2020-02-05,19,33.947002,,0.0,0.0
CopperSheet,2020-02-05,20,36.123987,,0.0,0.0
CopperSheet,2020-02-05,21,33.752674,,0.0,0.0
CopperSheet,2020-02-05,22,27.75487,,0.0,0.0
CopperSheet,2020-02-05,23,25.3,,0.0,0.0
CopperSheet,2020-02-05,24,25.3,,0.0,0.0
CopperSheet,2020-02-06,1,25.3,,0.0,0.0
CopperSheet,2020-02-06,2,26.324188,,0.0,0.0
CopperSheet,2020-02-06,3,24.617429,,0.0,0.0
CopperSheet,2020-02-06,4,23.129011,,0.0,0.0
CopperSheet,2020-02-06,5,22.51634,,0.0,0.0
CopperSheet,2020-02-06,6,22.732415,,0.0,0.0
CopperSheet,2020-02-06,7,25.3,,0.0,0.0
CopperSheet,2020-02-06,8,36.123987,,0.0,0.0
CopperSheet,2020-02-06,9,20.846104,,0.0,0.0
CopperSheet,2020-02-06,10,0.0,,0.0,0.0
CopperSheet,2020-02-06,11,0.0,,0.0,0.0
CopperSheet,2020-02-06,12,0.0,,0.0,0.0
CopperSheet,2020-02-06,13,0.0,,0.0,0.0
CopperSheet,2020-02-06,14,0.0,,0.0,0.0
CopperSheet,2020-02-06,15,8.1,,0.0,0.0
CopperSheet,2020-02-06,16,18.573548,,0.0,0.0
CopperSheet,2020-02-06,17,20.846104,,0.0,0.0
CopperSheet,2020-02-06,18,23.07,,0.0,0.0
CopperSheet,2020-02-06,19,10000.0,,0.0,0.0
CopperSheet,2020-02-06,20,36.123987,,0.0,0.0
CopperSheet,2020-02-06,21,33.035161,,0.0,0.0
CopperSheet,2020-02-06,22,27.27451,,0.0,0.0
CopperSheet,2020-02-06,23,24.617429,,0.0,0.0
CopperSheet,2020-02-06,24,22.732415,,0.0,0.0
CopperSheet,2020-02-07,1,22.492903,,0.0,0.0
CopperSheet,2020-02-07,2,23.657742,,0.0,0.0
CopperSheet,2020-02-07,3,21.287742,,0.0,0.0
CopperSheet,2020-02-07,4,19.429677,,0.0,0.0
CopperSheet,2020-02-07,5,16.970779,,0.0,0.0
CopperSheet,2020-02-07,6,18.861,,0.0,0.0
CopperSheet,2020-02-07,7,21.11634,,0.0,0.0
CopperSheet,2020-02-07,8,21.843871,,0.0,0.0
CopperSheet,2020-02-07,9,0.0,,0.0,0.0
CopperSheet,2020-02-07,10,0.0,,0.0,0.0
CopperSheet,2020-02-07,11,0.0,,0.0,0.0
CopperSheet,2020-02-07,12,0.0,,0.0,0.0
CopperSheet,2020-02-07,13,0.0,,0.0,0.0
CopperSheet,2020-02-07,14,0.0,,0.0,0.0
CopperSheet,2020-02-07,15,0.0,,0.0,0.0
CopperSheet,2020-02-07,16,0.0,,0.0,0.0
CopperSheet,2020-02-07,17,0.0,,0.0,0.0
CopperSheet,2020-02-07,18,20.419032,,0.0,0.0
CopperSheet,2020-02-07,19,27.274839,,0.0,0.0
CopperSheet,2020-02-07,20,36.123987,,0.0,0.0
CopperSheet,2020-02-07,21,36.123987,,0.0,0.0
CopperSheet,2020-02-07,22,36.123987,,0.0,0.0
CopperSheet,2020-02-07,23,33.035161,,0.0,0.0
CopperSheet,2020-02-07,24,26.324188,,0.0,0.0
CopperSheet,2020-02-08,1,27.050323,,0.0,0.0
CopperSheet,2020-02-08,2,27.050323,,0.0,0.0
CopperSheet,2020-02-08,3,27.27451,,0.0,0.0
CopperSheet,2020-02-08,4,27.27451,,0.0,0.0
CopperSheet,2020-02-08,5,26.324188,,0.0,0.0
CopperSheet,2020-02-08,6,27.274839,,0.0,0.0
CopperSheet,2020-02-08,7,36.123987,,0.0,0.0
CopperSheet,2020-02-08,8,36.123987,,0.0,0.0
CopperSheet,2020-02-08,9,19.689677,,0.0,0.0
CopperSheet,2020-02-08,10,0.0,,0.0,0.0
CopperSheet,2020-02-08,11,0.0,,0.0,0.0
CopperSheet,2020-02-08,12,0.0,,0.0,0.0
CopperSheet,2020-02-08,13,0.0,,0.0,0.0
CopperSheet,2020-02-08,14,0.0,,0.0,0.0
CopperSheet,2020-02-08,15,0.0,,0.0,0.0
CopperSheet,2020-02-08,16,18.463399,,0.0,0.0
CopperSheet,2020-02-08,17,21.11634,,0.0,0.0
CopperSheet,2020-02-08,18,23.07,,0.0,0.0
CopperSheet,2020-02-08,19,30.530146,,0.0,0.0
CopperSheet,2020-02-08,20,33.947002,,0.0,0.0
CopperSheet,2020-02-08,21,33.035161,,0.0,0.0
CopperSheet,2020-02-08,22,32.462075,,0.0,0.0
CopperSheet,2020-02-08,23,27.75487,,0.0,0.0
CopperSheet,2020-02-08,24,26.790747,,0.0,0.0
CopperSheet,2020-02-09,1,27.27451,,0.0,0.0
CopperSheet,2020-02-09,2,27.274839,,0.0,0.0
CopperSheet,2020-02-09,3,27.050323,,0.0,0.0
CopperSheet,2020-02-09,4,25.908442,,0.0,0.0
CopperSheet,2020-02-09,5,24.617429,,0.0,0.0
CopperSheet,2020-02-09,6,25.908442,,0.0,0.0
CopperSheet,2020-02-09,7,26.324188,,0.0,0.0
CopperSheet,2020-02-09,8,27.27451,,0.0,0.0
CopperSheet,2020-02-09,9,21.11634,,0.0,0.0
CopperSheet,2020-02-09,10,18.463399,,0.0,0.0
CopperSheet,2020-02-09,11,0.0,,0.0,0.0
CopperSheet,2020-02-09,12,0.0,,0.0,0.0
CopperSheet,2020-02-09,13,0.0,,0.0,0.0
CopperSheet,2020-02-09,14,0.0,,0.0,0.0
CopperSheet,2020-02-09,15,0.0,,0.0,0.0
CopperSheet,2020-02-09,16,8.107143,,0.0,0.0
CopperSheet,2020-02-09,17,20.419032,,0.0,0.0
CopperSheet,2020-02-09,18,23.07,,0.0,0.0
CopperSheet,2020-02-09,19,30.530146,,0.0,0.0
CopperSheet,2020-02-09,20,36.123987,,0.0,0.0
CopperSheet,2020-02-09,21,36.123987,,0.0,0.0
CopperSheet,2020-02-09,22,36.123987,,0.0,0.0
CopperSheet,2020-02-09,23,30.530146,,0.0,0.0
CopperSheet,2020-02-09,24,25.908442,,0.0,0.0
CopperSheet,2020-02-10,1,25.3,,0.0,0.0
CopperSheet,2020-02-10,2,23.657742,,0.0,0.0
CopperSheet,2020-02-10,3,24.617429,,0.0,0.0
